date	prec	tmax	tmin
19920614	0	35.3	28.5
19920615	0	38.4	29.7
19920616	0	39.8	29.3
19920617	0	36	28.8
19920618	0	37.8	29.4
19920619	0	36.9	28.8
19920620	0	35.5	29
19920621	0.1	33.5	28.3
19920622	0	37.1	28.4
19920623	0	37.1	27.7
19920624	0	38.9	28.6
19920625	0	39	29.4
19920626	0	39	28.7
19920627	0	38.9	28.9
19920628	0	37.3	28.7
19920629	0	38.1	28.8
19920630	0.7	38.6	27.3
19920701	0.2	37.6	28.4
19920702	0	38.1	29.5
19920703	2.2	34.6	25.5
19920704	0	32.3	28.5
19920705	0	37.3	28.6
19920706	18.7	38.3	25.9
19920707	0	34.8	24.5
19920708	0	34.4	27.5
19920709	1.3	38	26.2
19920710	0	36.5	27.5
19920711	0	36.3	27.5
19920712	0	33.9	25.7
19920713	0	31.9	26.8
19920714	0	34.7	26.9
19920715	0.5	34.9	26.4
19920716	54.5	35.3	23.6
19920717	0	34.3	25.5
19920718	0.1	34	26.4
19920719	0	34.8	26.5
19920720	0	36.6	27.5
19920721	0	36.4	28.8
19920722	0	35.7	27.9
19920723	0	36.8	27.2
19920724	4.7	36.7	24.1
19920725	0	37.3	27.7
19920726	0	33.7	27.6
19920727	0	35.7	28.1
19920728	0	35.5	28.4
19920729	0	37.1	28.2
19920730	12	37.4	25.2
19920731	0	35.8	27.7
19920801	2.1	36.9	24.1
19920802	0	32.9	25.4
19920803	0	33.9	25.9
19920804	3.3	34	24.5
19920805	0	31.7	25.4
19920806	0	33.5	26.6
19920807	0	33.1	26.7
19920808	0	33.2	26.3
19920809	0	32.9	27
19920810	0.8	34.1	27
19920811	4	34.5	24.6
19920812	15.4	32.4	23.1
19920813	0	31.2	26.1
19920814	6	33.8	25.6
19920815	0	32.9	26.7
19920816	0	35.6	27.5
19920817	0.9	37.1	27.7
19920818	0.4	35.5	27.1
19920819	0	35.8	27.8
19920820	2	35.4	26.9
19920821	5.8	35.9	25.1
19920822	0.8	36.8	26.5
19920823	0	36.8	26.9
19920824	0	36.5	26.2
19920825	70.2	35.8	21.9
19920826	6.5	34.1	24.9
19920827	23.1	36.5	21.4
19920828	25.9	34.2	23
19920829	0.5	34.5	26.2
19920830	0	35.1	26.3
19920931	2.8	35.8	26
19920901	6.8	35	24.8
19920902	0.1	34.6	26.1
19920903	1	34.8	26
19920904	2.5	36.6	24.7
19920905	0	36.3	26.7
19920906	0.4	34.7	25.4
19920907	3	32.6	26
19920908	0	33.3	27
19920909	3.6	35.4	25.2
19920910	0.2	35.9	25.9
19920911	0	35.2	26.1
19920912	2.5	34.4	23.7
19920913	1.2	33.3	24.5
19920914	0	33	26.5
19920915	9	33.3	26
19920916	0	33.8	23.9
19920917	0	34.6	25.6
19920918	0	34.5	25.6
19920919	0	35.6	27.6
19920920	0	34.6	25.2
19920921	0	35.8	26.5
19920922	0	35.8	26.2
19920923	0	36	26.6
19920924	0	35.8	26.8
19920925	0	36.2	27
19920926	0	34	25.8
19920927	0.4	34.4	27.5
19920928	20.4	29	23.6
19920929	19.9	26.6	23.8
19920930	9.5	31.3	24.5
19921001	0	31.7	25.6
19921002	0	32.1	25.7
19921003	1.2	32.9	25.8
19921004	2.6	31.8	24.1
19921005	0	30	24.8
19921006	0	32.6	24.1
19921007	1.2	33.6	25.4
19921008	58.7	29.1	23.1
19921009	1.2	27.8	24
19921010	15.4	33.2	24.8
19921011	0.9	30.2	24.2
19921012	0	33.1	23.9
19921013	6.2	33	24.3
19921014	0.2	33.6	23.8
19921015	0	33.9	24.9
19921016	1.4	34.1	24.2
19921017	0	32.5	25.3
19921018	0	32.3	25.7
19921019	0	31.7	24.6
19921020	0	32.9	24.2
19921021	0	34.1	25.7
19921022	0	35.1	24.2
19921023	0	34.1	24.2
19921024	0	34.1	24.3
19921025	0	33.8	24.4
19921026	0	33.4	24.2
19921027	0	33.4	24.5
19921028	0	32.3	23.8
19921029	0	31.6	24.8
19921030	0	31.7	24.6
19921031	0	32	25.2
19921101	0	31.8	24.7
19921102	3.6	32.2	23.4
19921103	6.7	28.7	24.4
19921104	72.1	31.1	22
19921105	42.8	28.5	23.2
19921106	3.1	29.2	24.6
19921107	0.1	29.9	24.7
19921108	15.3	27.7	23.4
19921109	2	29.4	25.3
19921110	7	30.5	23.3
19921111	0.6	30.4	24.9
19921112	1.8	30.3	23.6
19921113	26.1	29.8	22.5
19921114	97.1	27.7	22.6
19921115	41.1	25.8	22.6
19921116	139.4	25.6	22
19921117	23.5	25.1	22.9
19921118	22.6	26.2	23.1
19921119	25	28.9	23.4
19921120	1	30.6	23.8
19921121	0	30.7	24.1
19921122	0	30.7	24.4
19921123	0	30.6	24.8
19921124	0	30.2	22.7
19921125	0	30.6	22.6
19921126	0	29.6	22.4
19921127	0	30.4	22.6
19921128	0	29.7	25.6
19921129	4.5	29.6	24.7
19921130	0	29.5	22.8
19921201	0	28.9	21.8
19921202	0	28.6	22.5
19921203	7.6	29.6	24
19921204	74.7	29.2	22.1
19921205	17.5	26.6	21.8
19921206	0	28.6	22.7
19921207	0	28.9	21.2
19921208	0	29.1	20.5
19921209	0	29.1	21
19921210	0	29.1	21.4
19921211	0	29.2	21.1
19921212	0	29.4	21.8
19921213	2.3	29	22.8
19921214	0	28.4	20.8
19921215	0	28	22.4
19921216	0	28.5	23.2
19921217	0.2	29	23.6
19921218	0	28.6	24.5
19921219	0	29.2	24.6
19921220	0	28.1	24.5
19921221	0	28.1	20.8
19921222	0	28.2	20.3
19921223	0	28.2	20
19921224	0	28.2	21.8
19921225	0	28.4	20
19921226	0	28	20.3
19921227	0	28.1	20.5
19921228	0	27.9	19.1
19921229	0	28.1	19.6
19921230	0	28	20.7
19921231	0	28.8	20.2
19930101	0	28.4	22.1
19930102	0	28.1	20
19930103	0	28.2	19.9
19930104	0	28.1	20.2
19930105	0	28.2	19.7
19930106	0	28.1	19.1
19930107	0	27.9	19
19930108	0	28.6	19.4
19930109	0	29.3	20.2
19930110	0	29	21.4
19930111	0	29.3	21.6
19930112	0	29.4	21.4
19930113	0	29.4	19.8
19930114	0	30.3	20.2
19930115	0	30.4	20.7
19930116	0	28.9	20.4
19930117	0	29.3	20.7
19930118	0	29	20.9
19930119	0	29.5	18.5
19930120	0	31.3	20
19930121	0	31.1	20.7
19930122	0	31.1	21.5
19930123	0	29	21.3
19930124	0	29.3	21
19930125	0	28.9	20.6
19930126	0	29.1	20.8
19930127	0	29.1	19.3
19930128	0	30.1	19.7
19930129	0	30.1	20.3
19930130	0	29.4	20.7
19930131	0	29.1	20.4
19930201	0	29.3	20.6
19930202	0	29.5	20.6
19930203	0	29.3	24.1
19930204	0	29.3	22.5
19930205	0	29.4	19.7
19930206	0	29.8	18.7
19930207	0	29.1	18.7
19930208	0	29.1	19.3
19930209	0	30.4	20.3
19930210	0	30.1	19.4
19930211	0	30.1	21
19930212	0	29.2	22.5
19930213	0	30.3	21.3
19930214	0	32.4	22.1
19930215	0	31.7	22.6
19930216	0	33	22.9
19930217	0	34	23.4
19930218	0	32.5	23.9
19930219	0	32.2	24.8
19930220	0	35	25.2
19930221	0	33.1	25.5
19930222	0	32.5	23.5
19930223	0	32.4	19.1
19930224	0	32.1	21.3
19930225	0	29.4	21.1
19930226	0	29.2	22.7
19930227	0	30	20.6
19930228	0	30.4	20.9
19930301	0	31	22.9
19930302	0	31.4	24.2
19930303	2	30.1	22.7
19930304	0	30.5	22.5
19930305	0	30.6	21.7
19930306	0	30.6	21.9
19930307	0	30.7	22.7
19930308	0	30.9	22.9
19930309	0	31.5	22.7
19930310	0	31.1	22.3
19930311	0	31.4	22.6
19930312	0	31.5	23.7
19930313	0	32.7	24.4
19930314	0	34	24.5
19930315	0	34.3	25.1
19930316	0	35.7	25.1
19930317	0	35.6	24.3
19930318	0	34.3	24.3
19930319	0	36	23.8
19930320	0	32.6	24.3
19930321	0	34.1	24.6
19930322	0	33.5	25.4
19930323	0	33.6	25.9
19930324	0	33.8	26.9
19930325	0	35.6	27.4
19930326	0	35.1	27.5
19930327	0	35.1	27.1
19930328	0	35.8	27.1
19930329	0	34.6	26.3
19930330	0	33.1	25.2
19930331	0	32.6	25.5
19930401	0	33	24.5
19930402	0	34.1	24.4
19930403	0	33.6	22.6
19930404	0	33.8	22.3
19930405	0	32.2	24.3
19930406	0	32.6	25.3
19930407	0	33.1	25.9
19930408	0	34	25.4
19930409	0	35.1	26.2
19930410	0	33.7	26.4
19930411	0	33.6	26.1
19930412	0	34	26.9
19930413	0	34.8	27.5
19930414	0	34.2	27.5
19930415	0	33.5	26.7
19930416	0	33.6	26.4
19930417	0	34.1	25.9
19930418	0	35.6	26
19930419	0	35.1	26.8
19930420	0	34.7	26.9
19930421	0	34.6	26.4
19930422	0	34.6	26.9
19930423	0	34.6	26.3
19930424	0	33.9	27.3
19930425	0	35	27
19930426	0	34.3	27.2
19930427	0	35.2	27.1
19930428	0	35.2	27.4
19930429	0	35.5	28
19930430	0	34.9	28.1
19930501	0	37	27.8
19930502	0	37.4	28
19930503	0	36.5	27.9
19930504	0	35.6	28.1
19930505	0	36.4	27.5
19930506	0	35.6	27.9
19930507	0	35.4	27.8
19930508	0	37.9	27.8
19930509	0	36.3	28.2
19930510	0	36.9	29.3
19930511	0	35.8	28.7
19930512	0	38.1	29.4
19930513	0	38.2	28.7
19930514	0	35.7	28.6
19930515	0	35.6	28.7
19930516	46.1	32.1	24.3
19930517	0	35.1	27.5
19930518	0	35.4	27.7
19930519	0	35.2	28
19930520	0	35.3	25.4
19930521	0	32.8	25.9
19930522	0	35.2	27.5
19930523	0	34.4	27.3
19930524	0	34.7	27.8
19930525	0	37.8	28.8
19930526	0	37.3	28.9
19930527	11.3	39.4	23.3
19930528	0.5	32.6	27.9
19930529	0	37.4	28.9
19930530	0	38.7	28.9
19930531	0	39	28.5
19930601	0	40.1	28.3
19930602	0	40.2	28.9
19930603	0	38.3	28.7
19930604	3.6	38.3	25.1
19930605	0	32.4	26.2
19930606	0	35	27.7
19930607	0	34.6	27
19930608	0	35.1	27.4
19930609	31.6	35.5	23.6
19930610	0	35.6	22.1
19930611	0	37.5	28.4
19930612	0	38.4	29.4
19930613	7.6	38.8	26.5
19930614	2.8	36.8	26.2
19930615	3.7	33.2	23.9
19930616	0	33.8	26.8
19930617	0	36.1	26.4
19930618	0	36.6	27.3
19930619	0	36.6	27.2
19930620	0	36.2	28.3
19930621	0.1	38.6	27.9
19930622	0	38.6	28.5
19930623	0	38.8	28.1
19930624	0	38.6	28
19930625	0	39.2	28
19930626	0	39	28.1
19930627	0	37.6	28.4
19930628	0	37.8	28.2
19930629	0	37.4	28.4
19930630	0	35.6	28.3
19930701	0	35.6	28.8
19930702	17.8	38.5	23.5
19930703	0	37	28.2
19930704	0	31.7	27.1
19930705	0	36.3	27.9
19930706	0.8	36.8	27.7
19930707	3.3	37.8	25.8
19930708	5.4	34.8	25
19930709	0.1	34.4	26.4
19930710	2.3	35.2	26.8
19930711	0	34.6	27.7
19930712	0	36.2	28.7
19930713	0	34.1	28.6
19930714	0	36.3	28.8
19930715	1.8	38.2	28.5
19930716	0.6	37.6	28.1
19930717	0	37.8	28
19930718	0	38.3	26.7
19930719	0	35	27.3
19930720	0	36.5	26.2
19930721	0	34.3	27
19930722	21.4	37	25.9
19930723	2	35.9	24.2
19930724	7.4	35.4	23.4
19930725	3.3	32.6	24.7
19930726	3.2	31.6	24.5
19930727	0.2	33.5	25.7
19930728	1.7	34.5	25.2
19930729	0	35.3	27.7
19930730	0.9	35.4	26.1
19930731	0	36.2	28.2
19930801	1.3	36.3	26.5
19930802	0	35.8	28.2
19930803	0	36.3	28.3
19930804	0.5	37.2	28.4
19930805	0	35.9	27.7
19930806	10	35.1	24.4
19930807	0	33.2	25.3
19930808	3.5	34	23.3
19930809	0	34	23.3
19930810	0	33.7	27.4
19930811	3.6	33.9	25.1
19930812	0	35	27.5
19930813	3.8	35.9	25.6
19930814	0.9	35.1	27
19930815	10.2	35.5	24.5
19930816	7.2	33	24.1
19930817	0.6	33.5	26.9
19930818	14.2	36.2	24.9
19930819	0	33.6	26.9
19930820	0	35.6	27.2
19930821	0	36.9	26.9
19930822	0	37.2	27.3
19930823	26.6	36.9	23.4
19930824	0	34.8	26.9
19930825	0	36.4	26.4
19930826	3.7	33.1	23.5
19930827	5.2	32.5	24.4
19930828	0	30.9	24.8
19930829	0	33.3	25.2
19930830	18.4	33.4	23.2
19930831	0	34.3	24.7
19930901	11.6	35.2	23.8
19930902	0	33.3	25.8
19930903	0	33.7	25.9
19930904	27.8	34	23.2
19930905	1.7	29.5	23.3
19930906	0.5	30.1	23.1
19930907	0	33	25.4
19930908	0	32.4	26.2
19930909	0	32.2	25.9
19930910	0	35.7	26.8
19930911	0	33.6	26.4
19930912	1.4	35.5	25.7
19930913	0	35.8	26.9
19930914	0	34.9	27.3
19930915	3.4	35.4	23.9
19930916	0.2	34.7	22.6
19930917	0	34.8	24.6
19930918	0.6	33.8	24.3
19930919	0	34.2	26.9
19930920	4.5	35.8	23.9
19930921	0	33.9	25
19930922	0	34.2	26.8
19930923	0	34.9	26.8
19930924	1.2	36.2	24.4
19930925	0	33.1	25.8
19930926	0	35.3	26.7
19930927	0	35.6	27
19930928	0	34.2	26.7
19930929	0	34.8	27.2
19930930	0	34.9	25.9
19931001	0	33.6	27.4
19931002	1.4	33.6	26.9
19931003	24.6	37.4	23
19931004	0.3	33.4	23.9
19931005	0	31	25.4
19931006	0	33.8	25.3
19931007	4.8	33.8	25
19931008	0	31.8	25.8
19931009	20	30	22.8
19931010	0	32	25.3
19931011	0.3	33.5	26
19931012	8.6	32.7	24
19931013	4.8	31.6	24.7
19931014	0	31.6	24.7
19931015	55.9	27.7	23.1
19931016	4.8	29.9	24.3
19931017	1.6	28.9	24.7
19931018	2.7	31.8	25.3
19931019	41.4	30.8	22.8
19931020	27.8	25.7	23.2
19931021	0.2	29.1	24.4
19931022	14.4	30	23.6
19931023	1.8	30.6	23.9
19931024	0	31.9	23.9
19931025	0	31.5	23.9
19931026	0	31.4	24.3
19931027	0	31.8	24.1
19931028	0	32.3	25.1
19931029	0	30.6	26.4
19931030	5.1	31.8	24.7
19931031	27.8	30.9	23.9
19931101	6.7	26.4	23.4
19931102	23	28.6	23.7
19931103	88	26.8	22.9
19931104	6.8	30	24.2
19931105	16.1	29.9	23.3
19931106	3.3	30.5	24.8
19931107	2.8	30.4	24.3
19931108	0	31	26.7
19931109	23.2	28.2	22.2
19931110	61.9	27.7	23.8
19931111	28	25.6	23.9
19931112	14.6	29.3	24.8
19931113	8.8	30.7	23.8
19931114	0	30.2	23.5
19931115	0.7	29.8	24.1
19931116	46.6	29.9	23.2
19931117	0	29.2	23.7
19931118	0	30.6	23.1
19931119	0	29.4	23
19931120	0	30.4	23.6
19931121	0	29.9	23.2
19931122	3.2	30.1	23
19931123	1.4	29.8	25.5
19931124	62.8	30.1	22.7
19931125	7.2	29.7	24.4
19931126	0	29.5	23.1
19931127	0	28.9	22.3
19931128	0	28.8	21.1
19931129	0	28.3	22.2
19931130	0	28.8	24.8
19931201	64.9	28.2	22
19931202	31.9	24.5	21.6
19931203	0	28.2	22.3
19931204	73.1	25	22.9
19931205	22.1	27.4	23.6
19931206	1.9	30.7	24.2
19931207	0.9	29.8	23.9
19931208	0	29.5	21.8
19931209	0	28.6	21.6
19931210	0	28.7	21.4
19931211	0.1	28.6	23.7
19931212	0	28.8	21.7
19931213	0	29.1	21.4
19931214	0	29.6	21.6
19931215	0	28.4	21.8
19931216	0	28.4	22.1
19931217	0	29	24.4
19931218	0	28.8	21.4
19931219	0	27.8	21
19931220	28.8	27	21.5
19931221	8.8	23.8	21.5
19931222	39.4	27.6	22.8
19931223	1	25.8	23
19931224	0	27.8	20
19931225	0	28	21.4
19931226	0	28.2	19.7
19931227	0	28.1	20.7
19931228	10.8	27.7	22.4
19931229	0	28	22.4
19931230	0	27.4	22.6
19931231	0	28.1	21.8
19940101	0	28.3	21.8
19940102	0	28.7	21.6
19940103	0	28.3	21.6
19940104	0	28.8	22
19940105	0	28.8	22
19940106	0	28.3	21.6
19940107	0	28.8	22.7
19940108	0	28.6	22.1
19940109	0	28.1	20.8
19940110	0	28.8	19.7
19940111	0	28.9	19.1
19940112	0	28.6	20
19940113	0	29	22.1
19940114	0	29.5	21.3
19940115	0	29.1	22.1
19940116	0	30.6	22.1
19940117	0	30.6	24.6
19940118	0	30.6	24.2
19940119	0	30.1	23.4
19940120	0.2	30.2	23.7
19940121	0	29	21.1
19940122	0	28.4	20.9
19940123	0	28.7	23.5
19940124	0	29.1	21.4
19940125	0	28.9	21.4
19940126	0	29.3	20.9
19940127	0	30.2	20.6
19940128	0	29.4	20.5
19940129	0	29.3	20
19940130	0	29.4	18.9
19940131	0	29.9	19.5
19940201	0	29.8	21.3
19940202	0	30	20.8
19940203	0	29.4	20.2
19940204	0	29.4	22.7
19940205	0	30.1	23.8
19940206	0	30.5	23.3
19940207	0	29.9	23.5
19940208	4.8	28.9	23.3
19940209	0	30.7	24.3
19940210	4.7	29.3	24.2
19940211	0	31.3	24.5
19940212	0.3	29.2	24.7
19940213	0	31.5	24
19940214	0	31.3	24
19940215	0	31.4	23.5
19940216	0	31.1	23.7
19940217	0	30.7	21.7
19940218	0	30.1	22.3
19940219	0	30.3	23.3
19940220	0	31	23
19940221	0	31.2	22.5
19940222	0	31.4	23.1
19940223	0	34.6	23.5
19940224	0	31.9	23.5
19940225	0	31.4	22.7
19940226	0	31.2	22.4
19940227	0	30.9	22.4
19940228	0	30.9	21.1
19940301	0	30.8	21.5
19940302	0	30.6	21.4
19940303	0	30.5	21.2
19940304	0	30.3	20.8
19940305	0	31	21.1
19940306	0	31.6	21.8
19940307	0	32.4	22.4
19940308	0	32.2	21.6
19940309	0	33.1	22.3
19940310	0	32.6	22.5
19940311	0	33.7	22.2
19940312	0	32.6	23.6
19940313	0	33.6	23.4
19940314	0	31.9	24
19940315	0	33.2	24.9
19940316	0	32.6	24.6
19940317	0	32.5	24.2
19940318	0	32.1	24.8
19940319	0	32.7	24.8
19940320	0	34	25
19940321	0	36.7	25.8
19940322	0	35.7	25.3
19940323	0	35	26.3
19940324	0	35.2	26.4
19940325	0	35	27
19940326	0	33.6	26.3
19940327	0	33.8	26.3
19940328	0	33.5	25.8
19940329	0	33.7	25.3
19940330	0	33.2	27.1
19940331	0	32.9	26.1
19940401	0	33.5	26.3
19940402	0	35	26.3
19940403	0	33.2	26.6
19940404	0	33.5	26.4
19940405	0	33.4	26.1
19940406	0	33.3	26
19940407	0	33.4	25.6
19940408	0	34.3	26
19940409	0	33.7	26
19940410	0	33.4	25.8
19940411	0	33.6	25.8
19940412	0	34.2	25.6
19940413	0	35.4	26
19940414	0	33.6	24.6
19940415	0	32.5	26.5
19940416	0	33.6	27.2
19940417	0	34	27.3
19940418	0	35.6	27.4
19940419	0	36.1	28
19940420	0	37.1	28.3
19940421	0	35.9	28.2
19940422	0	35.5	27.8
19940423	0	35.9	28.3
19940424	0	34.6	27.9
19940425	0	35.6	28
19940426	0	34.8	27.6
19940427	0	34.6	27.8
19940428	0	34.4	26.8
19940429	0	36.3	26.9
19940430	0	34.4	27.3
19940501	0	34.1	28.1
19940502	0	34.2	28
19940503	0	36.5	28.5
19940504	0	35.2	28
19940505	0	38.3	28.6
19940506	0	35.8	28.3
19940507	0	35.7	28.8
19940508	0	38.4	28.3
19940509	0	41.5	26.5
19940510	0	41.7	28.5
19940511	0	42.1	28.7
19940512	0	40.4	29.5
19940513	0	41.1	29.8
19940514	0	39.7	29.1
19940515	0	35.3	28.4
19940516	0	37.4	28.5
19940517	0	39	28.8
19940518	0	38.1	28.9
19940519	0	36	28.7
19940520	0	34.8	28.9
19940521	0	35.9	28.6
19940522	0	37.2	28.6
19940523	0	38.1	28.5
19940524	0	40.2	29.5
19940525	0.8	37.7	27.7
19940526	68.4	38.2	23.3
19940527	1.2	31.2	26.4
19940528	0	33.8	27.5
19940529	0	33.7	27.4
19940530	0	33.9	28
19940531	0	36.2	28
19940601	0	37.4	28
19940602	0	38.4	28.9
19940603	0	37.6	29.5
19940604	0	40.5	29
19940605	0	37.1	28.4
19940606	0	38	28.5
19940607	0	36.4	28.1
19940608	0	39	30.2
19940609	0	39.9	27.5
19940610	50.6	39	23.4
19940611	2.2	34.4	26.9
19940612	0.7	36.2	28.2
19940613	0	35.4	28
19940614	0	34	28.3
19940615	0	34.4	28
19940616	0	34.1	27.3
19940617	0	37.8	28.2
19940618	0	37.6	28
19940619	0.7	38	28.5
19940620	0.2	37.9	28
19940621	0	38.1	28.9
19940622	0	38	28.3
19940623	0	37.7	28.3
19940624	0	37.1	27.8
19940625	0	39	28.4
19940626	0	37.2	28.2
19940627	3.3	35.8	26.3
19940628	0	36.8	28.5
19940629	0	37.9	27.7
19940630	0	39	29
19940701	0	39.3	28
19940702	2.2	37.5	25.9
19940703	0.6	33.5	25
19940704	0.4	32.8	25.4
19940705	26.4	36.7	22.7
19940706	4.9	32.4	23.2
19940707	0	34.3	24.2
19940708	0	34	26.8
19940709	0	33.9	26
19940710	0	35.6	28
19940711	0	32	27.5
19940712	0	34.4	27.4
19940713	0	33.5	27.4
19940714	0	35.1	27.2
19940715	0	35.3	27.9
19940716	0	34.8	28.2
19940717	0	35.8	28.1
19940718	0	37.1	28.7
19940719	0.2	38	27.8
19940720	8.1	36.6	26.2
19940721	3.3	35.8	26.1
19940722	0	36.9	26.8
19940723	9.2	37.8	25.2
19940724	8.2	35.2	25.6
19940725	0	33.4	25.8
19940726	5	34.6	24.9
19940727	7.3	34	25.2
19940728	9.8	34.4	24.9
19940729	0	33.6	27.1
19940730	0.5	35.6	26.7
19940731	0	34.7	27.2
19940801	0	35.1	27.1
19940802	0.5	35	26.7
19940803	0	36.1	27.5
19940804	0	35	27
19940805	0.4	37	26.2
19940806	0	36.6	26.1
19940807	0	38.1	27.4
19940808	0	37	26.6
19940809	0	37.2	27.3
19940810	0	35.4	26.9
19940811	0.6	36.6	23.5
19940812	4.6	34	23.9
19940813	0.1	33.7	24
19940814	0	33.5	27
19940815	0	34.6	24.8
19940816	0	33.8	25
19940817	0	35.9	22.2
19940818	0	33.2	26
19940819	0.4	33.2	26.2
19940820	0	33.9	26.8
19940821	0	33.3	25.8
19940822	19.3	31.4	23.9
19940823	13.2	31.9	23.5
19940824	0	31.9	26.1
19940825	23.2	34.4	23.5
19940826	8.5	31.8	24.1
19940827	6	30.3	24.7
19940828	0	33.4	26
19940829	0	31.4	26.6
19940830	0	34.6	27
19940831	0	35.4	26.6
19940901	2.8	35.3	25.7
19940902	0	35	26.9
19940903	0.7	35.1	27
19940904	0	35.1	26.7
19940905	0	34.6	27.1
19940906	0	35.1	26.6
19940907	0	36.5	24.6
19940908	0.4	36.3	25.8
19940909	0	36.3	27
19940910	0	35.9	27.1
19940911	1	35.4	25.7
19940912	0	36.1	25.2
19940913	7.3	36	23.5
19940914	30.2	34.4	22.4
19940915	0	34	24.5
19940916	0	34.7	26.2
19940917	0	35.1	26
19940918	0	35.1	25.4
19940919	0	35.2	25
19940920	0	36.4	26
19940921	0	35	26
19940922	0	34.4	26.2
19940923	1.8	34	26.5
19940924	0	34.1	27
19940925	0	34	26.3
19940926	0	34.7	26.3
19940927	0	34.4	26
19940928	0	35.3	26.1
19940929	0	34.2	26.5
19940930	0.7	34.4	26.4
19941001	0	33.8	26.5
19941002	0	32.6	25.3
19941003	9.6	32	24.4
19941004	5	31.5	24.1
19941005	8.7	27.3	24.1
19941006	0	33.1	26.2
19941007	0	33.3	25.7
19941008	0	32.9	25.8
19941009	0	33.3	25.8
19941010	0	32.8	26
19941011	0	33.4	26
19941012	0	33.6	25
19941013	0	33.4	26
19941014	0	33.6	26.1
19941015	2.1	34.4	24.4
19941016	0	33.4	25.1
19941017	1.2	32.3	23.8
19941018	8	32	23.6
19941019	11.6	30.8	23.6
19941020	4.1	30.7	24.1
19941021	0	31.2	24.8
19941022	4.6	32.2	24.1
19941023	0	32	25.1
19941024	0	32.2	25.2
19941025	0	32.4	25.2
19941026	1.4	31.9	24.8
19941027	15	30	24.1
19941028	41.8	28	23.7
19941029	5.6	30.6	23.9
19941030	47.8	30.1	23.2
19941031	243.3	25.8	22.6
19941101	30.4	25	22.9
19941102	4.7	26.8	23
19941103	6	27	23.9
19941104	21.4	28.9	23.1
19941105	182.2	26.1	22.3
19941106	31.4	25.1	20.1
19941107	0.7	26.8	22.4
19941108	1.2	29.3	22.6
19941109	16.4	29.1	22.2
19941110	64.8	28.1	22
19941111	6.1	28.3	22.3
19941112	106.2	29.2	22
19941113	2	26.9	22.5
19941114	0	30.3	24
19941115	0	31	23.4
19941116	0	29.7	24.7
19941117	0	29.9	22.9
19941118	7.4	30.2	23.4
19941119	0.1	30.2	24
19941120	0	29.8	25.1
19941121	5	30.1	22.5
19941122	11.3	27.7	22.6
19941123	2.3	28.5	23.8
19941124	16.6	28.6	21.4
19941125	15.6	28.5	22.1
19941126	16.4	27.4	21.4
19941127	0	28	21
19941128	0	28.7	21.3
19941129	0	28.4	22
19941130	0	28.7	21
19941201	0	28.6	19.9
19941202	0	29.4	20.1
19941203	0	28.8	21.2
19941204	0	29.4	21.2
19941205	0	29.1	20.5
19941206	0	29.1	20.6
19941207	0	28.9	20.4
19941208	0	28.5	19.6
19941209	0	28.6	20.2
19941210	0	28.3	22.6
19941211	0	28.8	19.1
19941212	0	28.8	18
19941213	0	28.8	19
19941214	0	28	21
19941215	0	28.8	20.3
19941216	0	28.8	22.2
19941217	0	27.6	21.6
19941218	6.6	28.1	23
19941219	18.6	29.1	22.2
19941220	55.6	25.5	21.4
19941221	95.2	28.1	22
19941222	42.5	23.9	21.1
19941223	0.2	25.1	20.7
19941224	0	27.8	23.2
19941225	0	27.9	21.2
19941226	0	27.6	21
19941227	0	27.4	20
19941228	0.1	27.6	21.6
19941229	0	28.2	21.8
19941230	0	29.1	20.3
19941231	0	28.2	20.1
19950101	0	28	19.4
19950102	0	28.1	20
19950103	0	28	19.4
19950104	0	28.5	19.7
19950105	5.2	27.9	22.2
19950106	0	27.1	20.3
19950107	0	28.2	23
19950108	0.3	29.8	23.3
19950109	0	31.3	23.6
19950110	0	29	24
19950111	0	30.1	23
19950112	0	29.9	23
19950113	42.6	30.1	21.9
19950114	29.8	25.1	20.9
19950115	0	27.5	23.8
19950116	66.2	27.2	22.5
19950117	2.2	27.9	22.2
19950118	24.4	24.6	20
19950119	0.1	24.2	22.1
19950120	0	26.4	21.8
19950121	0	28.1	20.6
19950122	0	28.6	19.3
19950123	0	28.7	19.9
19950124	0	28.6	21.1
19950125	0	28.4	19.8
19950126	0	28.6	19.4
19950127	0	28.6	21.2
19950128	0.4	27.7	20.7
19950129	0	27.6	19.6
19950130	0	28.6	21.5
19950131	0	28.8	23.7
19950201	0	28.8	22.6
19950202	0	29.4	22.6
19950203	0	29.4	23.1
19950204	0	29.3	23.7
19950205	0	29.6	24.4
19950206	0	29.6	22.6
19950207	0	29.2	20.8
19950208	0	29	20.9
19950209	0	29.6	21.5
19950210	0	31	21.9
19950211	0	31.1	21.9
19950212	0	30.8	22
19950213	0	30	21.4
19950214	0	29.9	21
19950215	0	29.4	21
19950216	0	30.3	22.1
19950217	0	31.1	23.9
19950218	0	30.8	25
19950219	0	31.6	24.8
19950220	0	31.8	24
19950221	0	31.7	23.8
19950222	0	31.6	22.6
19950223	0	31.1	22.4
19950224	0	31	22.7
19950225	0	31.6	22.8
19950226	0	31.7	22.7
19950227	0	31.5	24.4
19950228	0	33.1	23.9
19950301	0	32	23.3
19950302	0	32.2	23.3
19950303	0	31.9	22.7
19950304	0	32.8	22.8
19950305	0	33.2	22.8
19950306	0	34.8	23.8
