Date	Preci	MinT	MaxT
1973-09-12	0	25.1	33.81
1973-09-13	21.5	24.56	33.98
1973-09-14	0.5	23.65	34.37
1973-09-15	3.8	23.8	33.49
1973-09-16	16	23.89	33.62
1973-09-17	0.8	24.6	33.15
1973-09-18	7	25.06	33.16
1973-09-19	0	24.34	33.33
1973-09-20	0	24.84	33.54
1973-09-21	0	25.34	33.63
1973-09-22	0	25.01	34.13
1973-09-23	0	25.22	34.16
1973-09-24	0	25.69	34.29
1973-09-25	0	25.43	34.44
1973-09-26	2.7	24.43	33.78
1973-09-27	0	24.1	32.99
1973-09-28	14.1	24.58	32.66
1973-09-29	4.4	24.08	32.97
1973-09-30	0	24.67	32.31
1973-10-01	19.1	24.78	32.57
1973-10-02	0	24.3	32.61
1973-10-03	0	24.91	34.09
1973-10-04	0	24.81	33.58
1973-10-05	0	24.69	33.3
1973-10-06	5.7	24.04	33.15
1973-10-07	0	24.63	33.31
1973-10-08	0	23.85	33.33
1973-10-09	0	24.61	33.18
1973-10-10	0	25.82	32.88
1973-10-11	0	24.43	33.54
1973-10-12	1.9	25.28	33.6
1973-10-13	0	24.46	33.2
1973-10-14	1.9	25.72	32.31
1973-10-15	5.4	24.92	32.03
1973-10-16	0	24.69	31.73
1973-10-17	0	24.46	31.33
1973-10-18	5.5	24.95	31.26
1973-10-19	5.2	24.44	31.39
1973-10-20	19.1	24.63	31.48
1973-10-21	106.3	23.45	30.71
1973-10-22	18.1	23.88	27.73
1973-10-23	1.2	25.06	30.73
1973-10-24	8.6	24.65	31.16
1973-10-25	18.1	24.37	31.71
1973-10-26	29.2	24.09	30.66
1973-10-27	24.3	23.71	31.07
1973-10-28	0.8	24.23	30.67
1973-10-29	1.6	23.9	30.86
1973-10-30	95.6	23.64	29.62
1973-10-31	15	23.76	27.26
1973-11-01	22.9	23.57	26.87
1973-11-02	5.6	24.08	29.96
1973-11-03	1.2	24.6	30.74
1973-11-04	7.2	23.99	30.48
1973-11-05	3.1	23.73	30.85
1973-11-06	0.4	23.4	30.17
1973-11-07	0	20.75	29.29
1973-11-08	0	21.13	29.96
1973-11-09	0	21.99	30.59
1973-11-10	0	23.13	31.21
1973-11-11	0	23.94	31.27
1973-11-12	0.2	23.95	30.94
1973-11-13	8.6	24.2	31.15
1973-11-14	0	23.76	30.56
1973-11-15	0.9	24.12	30.34
1973-11-16	7.4	24.14	30.23
1973-11-17	0	24.29	30.79
1973-11-18	6.7	23.35	30.41
1973-11-19	0	21.97	29.84
1973-11-20	0	22.1	29.41
1973-11-21	0	22.07	30.6
1973-11-22	0	22.56	30.08
1973-11-23	0	21.7	30.07
1973-11-24	13.2	23.73	30.27
1973-11-25	8.9	23.62	29.83
1973-11-26	26.7	23.3	27.92
1973-11-27	18.5	21.08	28.46
1973-11-28	1.5	21.69	29.12
1973-11-29	24	21.49	28.23
1973-11-30	2.4	21.63	27.29
1973-12-01	0.5	21.65	28.75
1973-12-02	2.1	22.64	29.32
1973-12-03	2.7	22.47	28.58
1973-12-04	0.1	22.61	28.85
1973-12-05	0	22.31	29.2
1973-12-06	0	22.07	29.88
1973-12-07	0	21.23	29.19
1973-12-08	0	21.78	30.33
1973-12-09	0	22.61	31.23
1973-12-10	0	22.02	30.64
1973-12-11	0	20.51	30.45
1973-12-12	0	20.72	29.13
1973-12-13	0	22.14	29.2
1973-12-14	2.7	21.87	26.94
1973-12-15	22.9	21.5	26.93
1973-12-16	6.1	22.27	25.77
1973-12-17	31	23.23	28.1
1973-12-18	5.2	21.36	27.44
1973-12-19	0	21.69	27.98
1973-12-20	0	21.23	27.79
1973-12-21	0	21.27	28.42
1973-12-22	0	21.02	28.76
1973-12-23	0	20.11	28.53
1973-12-24	0	19.73	28.17
1973-12-25	0	20.68	28.41
1973-12-26	0	20.82	28.22
1973-12-27	8	21.28	27.86
1973-12-28	98.4	20.8	25.06
1973-12-29	7.8	22.31	24.97
1973-12-30	4.7	23.08	27
1973-12-31	0	22.21	27.12
1974-01-01	0	20.72	27.67
1974-01-02	0	19.77	27.77
1974-01-03	0	19.69	28.02
1974-01-04	0	19.65	28.27
1974-01-05	0	19.16	28.01
1974-01-06	0	19	28.14
1974-01-07	0	19.24	28.55
1974-01-08	0	20.35	28.82
1974-01-09	0	20.52	28.64
1974-01-10	0	21.59	28.55
1974-01-11	0	20.31	28.83
1974-01-12	0	19.35	29.02
1974-01-13	0	19.09	28.5
1974-01-14	0	19.08	28.58
1974-01-15	0	19.18	28.74
1974-01-16	0	20.21	28.8
1974-01-17	0	19.88	28.69
1974-01-18	0	19.79	28.97
1974-01-19	0	20.38	28.94
1974-01-20	0.3	20.78	29.29
1974-01-21	0	19.67	29.23
1974-01-22	0	19.32	28.98
1974-01-23	0	19.72	29.11
1974-01-24	0	19.64	29.23
1974-01-25	0	19.91	29.49
1974-01-26	0	20.54	29.69
1974-01-27	0	20.11	29.36
1974-01-28	0	19.21	29.49
1974-01-29	0	20.15	29.6
1974-01-30	0	20.13	29.75
1974-01-31	0	20.48	29.85
1974-02-01	0	19.6	29.82
1974-02-02	0	20.79	29.58
1974-02-03	0	20.8	29.91
1974-02-04	0	19.79	30.05
1974-02-05	0	18.58	29.69
1974-02-06	0	18.28	30.1
1974-02-07	0	17.36	30.85
1974-02-08	0	18.69	30.29
1974-02-09	0	20.4	30.13
1974-02-10	0	20.34	30.59
1974-02-11	0	21.24	30.15
1974-02-12	0	20.6	30.28
1974-02-13	9.2	21.78	30.68
1974-02-14	3.2	22.1	28.86
1974-02-15	0	20.99	30.27
1974-02-16	0	20.32	30.63
1974-02-17	0	21.35	30.67
1974-02-18	0	21.31	30.48
1974-02-19	0	21.17	30.66
1974-02-20	0	21	30.95
1974-02-21	0	19.62	31.69
1974-02-22	0	19.62	32.46
1974-02-23	0	19.92	31.69
1974-02-24	0	20.7	31.19
1974-02-25	0	21.59	31.56
1974-02-26	0	23.56	31.62
1974-02-27	0	23.11	32.03
1974-02-28	1.5	22.8	31.85
1974-03-01	44.2	22.57	27.75
1974-03-02	8	23.56	30.83
1974-03-03	0	23.2	31.64
1974-03-04	0	21.75	31.57
1974-03-05	0	21.73	31.85
1974-03-06	0	22.04	32.51
1974-03-07	0	22.78	32.32
1974-03-08	0	21.82	31.79
1974-03-09	0	22.16	32.29
1974-03-10	0	20.95	33
1974-03-11	0	20.8	33.14
1974-03-12	0	21.77	32.74
1974-03-13	0	22.3	33.02
1974-03-14	0	22.27	32.93
1974-03-15	0	21.82	32.76
1974-03-16	0	22.6	32.61
1974-03-17	0	22.72	33.06
1974-03-18	0	23.62	33.2
1974-03-19	0	23.16	33.83
1974-03-20	0	25.07	34.06
1974-03-21	0	25.43	34.29
1974-03-22	0	24.73	33.75
1974-03-23	0	24.4	33.61
1974-03-24	0	23.96	33.73
1974-03-25	0	23.45	33.55
1974-03-26	0	25.34	33.92
1974-03-27	0	25.61	34.36
1974-03-28	0	26.25	34.65
1974-03-29	0	26.18	34.59
1974-03-30	0	26.05	34.13
1974-03-31	0	25.92	34.28
1974-04-01	0	26.28	34.36
1974-04-02	0	26.11	34.87
1974-04-03	0	25.84	34.69
1974-04-04	0	24.9	34.57
1974-04-05	19.6	25.77	34.54
1974-04-06	24.5	24.56	34.19
1974-04-07	0	24.69	33.22
1974-04-08	0	24.72	34.13
1974-04-09	0	25.27	34.26
1974-04-10	5.4	25.81	33.9
1974-04-11	0	25.3	33.87
1974-04-12	6.6	25.69	34.04
1974-04-13	0	25.53	34.23
1974-04-14	0	26.19	34.57
1974-04-15	0	25.55	34.6
1974-04-16	0	25.9	34.95
1974-04-17	0	26.62	35.09
1974-04-18	0	26.82	35.76
1974-04-19	0	26.56	36.58
1974-04-20	0	27.6	36
1974-04-21	0	27.22	35.57
1974-04-22	0	26.95	35.64
1974-04-23	0	27.72	35.91
1974-04-24	0	27.67	35.45
1974-04-25	0	26.72	35.63
1974-04-26	0	27.13	35.67
1974-04-27	0	27.72	36.25
1974-04-28	0	28.26	36.23
1974-04-29	0	27.03	36.49
1974-04-30	0	28.35	36.98
1974-05-01	0	27.22	37.26
1974-05-02	0	28.29	37.34
1974-05-03	0	27.29	36.81
1974-05-04	0	27.61	37.18
1974-05-05	0	27.78	37.44
1974-05-06	0	27.68	36.67
1974-05-07	0	28.06	36.88
1974-05-08	0	27.89	36.46
1974-05-09	0	27.49	37.01
1974-05-10	0	27.5	36.97
1974-05-11	0	26.29	36.63
1974-05-12	0	26.82	36.14
1974-05-13	6.3	26.26	34.64
1974-05-14	0	25.46	34.39
1974-05-15	3.3	25.28	33.12
1974-05-16	0	26.14	34.68
1974-05-17	0	25.94	35.14
1974-05-18	0.6	26.42	36.44
1974-05-19	2.7	26.04	37.21
1974-05-20	0	25.35	36.39
1974-05-21	0	27.01	36.67
1974-05-22	0	26.45	33.86
1974-05-23	6.1	24.56	32.78
1974-05-24	15.4	24.91	32.92
1974-05-25	0	25.8	35.24
1974-05-26	0	26.01	35.8
1974-05-27	1.1	26.47	35.8
1974-05-28	1.1	24.84	36.57
1974-05-29	0	24.99	35.84
1974-05-30	0	25.58	35.81
1974-05-31	0	26.06	36.39
1974-06-01	0	26.58	36.05
1974-06-02	0	26.59	37.14
1974-06-03	0	26.25	37.16
1974-06-04	0	26.83	37.84
1974-06-05	0	26.2	36.24
1974-06-06	22.6	26	35.87
1974-06-07	0	27.18	36.2
1974-06-08	0.8	26.59	37.19
1974-06-09	0	26.7	36.53
1974-06-10	0	27.07	36.04
1974-06-11	0	27.02	37.08
1974-06-12	3	26.36	37.06
1974-06-13	0	26.16	36.47
1974-06-14	17.3	25.69	36.95
1974-06-15	0	26.47	35.48
1974-06-16	0	26.49	36.95
1974-06-17	0	25.86	34.72
1974-06-18	0.4	26.64	35.63
1974-06-19	0	27.25	37.33
1974-06-20	0	26.52	37.37
1974-06-21	16.5	26.18	37.22
1974-06-22	0	25.24	35.93
1974-06-23	4.2	24.98	35.26
1974-06-24	0	25.9	36.07
1974-06-25	0	26.12	35.02
1974-06-26	0	26.6	35.43
1974-06-27	0	26.35	35.09
1974-06-28	0	26.48	35.75
1974-06-29	39.7	25.11	35.9
1974-06-30	16.9	24.79	34.13
1974-07-01	11.2	24.39	33
1974-07-02	3.8	24.31	32.91
1974-07-03	0	24.92	33.07
1974-07-04	0	25.67	34.79
1974-07-05	2.3	25.67	35.25
1974-07-06	0.9	25.2	35.03
1974-07-07	2.5	25.51	34.36
1974-07-08	0	25.78	33.59
1974-07-09	0	25.88	33.91
1974-07-10	0	25.46	34.15
1974-07-11	0	25.86	34.35
1974-07-12	0	25.86	34.28
1974-07-13	0	25.83	34.66
1974-07-14	0.4	25.73	34.97
1974-07-15	0	25.51	35.16
1974-07-16	1.4	26.06	34.73
1974-07-17	0	26.17	34.54
1974-07-18	0	26.21	33.86
1974-07-19	0	25.66	34.73
1974-07-20	0	25.77	34.63
1974-07-21	0	25.02	34.95
1974-07-22	0.4	25.22	35.6
1974-07-23	0	26.06	34.65
1974-07-24	0	25.56	34.61
1974-07-25	0	26.23	35.99
1974-07-26	0.2	25.97	35.22
1974-07-27	0	26.09	35.94
1974-07-28	0	25.8	34.88
1974-07-29	2.7	24.92	35.81
1974-07-30	0.8	25.45	34.38
1974-07-31	0	25.19	33.97
1974-08-01	1.8	24.82	31.99
1974-08-02	4.1	25.02	31.65
1974-08-03	5.9	24.64	32.83
1974-08-04	0	24.45	31.34
1974-08-05	0	25.57	33.72
1974-08-06	0	25.95	35.39
1974-08-07	0	25.5	33.89
1974-08-08	0	25.53	35.31
1974-08-09	0	25.47	34.41
1974-08-10	1.1	26.09	34.92
1974-08-11	0	26.08	34.54
1974-08-12	0	25.69	34.76
1974-08-13	0	25.21	34.26
1974-08-14	0	25.97	36.06
1974-08-15	0	26.27	36.08
1974-08-16	0	26.21	35.37
1974-08-17	0	26.3	34.93
1974-08-18	0	26.04	35.28
1974-08-19	0	26.15	36.01
1974-08-20	0.3	26.06	35.32
1974-08-21	13.8	25.59	35.23
1974-08-22	3.8	24.69	34.06
1974-08-23	0	25.38	35.19
1974-08-24	0	24.87	36.24
1974-08-25	0	25.52	35.97
1974-08-26	0	25.72	36.01
1974-08-27	0	25.61	35.93
1974-08-28	0	26.12	34.86
1974-08-29	1.3	25.29	36.06
1974-08-30	0	25.23	35.58
1974-08-31	0.8	25.26	34.48
1974-09-01	0	25.29	33.57
1974-09-02	0	24.28	34.5
1974-09-03	0	24.04	34.1
1974-09-04	7.9	25.17	33.3
1974-09-05	0.2	24.76	33.25
1974-09-06	28.8	24.02	33.13
1974-09-07	40	23.08	33.71
1974-09-08	0	25.18	32.77
1974-09-09	0	25.63	33.66
1974-09-10	0	24.79	33.77
1974-09-11	0	24.18	33.82
1974-09-12	0	24.67	33.33
1974-09-13	0	25.94	34.69
1974-09-14	0.5	25.03	33.12
1974-09-15	5.4	24.06	32.05
1974-09-16	3.8	25.05	31.74
1974-09-17	5	25.06	32.01
1974-09-18	3.2	24.91	32.57
1974-09-19	4.3	24.29	32.86
1974-09-20	1.2	25.26	32.85
1974-09-21	0	25.43	33.66
1974-09-22	0	23.99	32.92
1974-09-23	0	24.39	31.29
1974-09-24	12.7	24.07	31.86
1974-09-25	4.6	24.46	31.87
1974-09-26	51.9	23.6	31.84
1974-09-27	0	24.61	33.08
1974-09-28	0	25.15	33.49
1974-09-29	0	25.39	33.38
1974-09-30	0	25.65	33.78
1974-10-01	9	24.46	33.85
1974-10-02	5.8	24.58	32.26
1974-10-03	9.7	24.58	30.76
1974-10-04	1.4	24.04	31.94
1974-10-05	26.7	24	31.91
1974-10-06	0.9	24.08	30.88
1974-10-07	0.4	24.49	32.65
1974-10-08	8.4	24.57	33.32
1974-10-09	1.7	24.99	33.09
1974-10-10	0	25.37	32.96
1974-10-11	15.6	24.53	33.18
1974-10-12	2.4	24.25	32.01
1974-10-13	1.2	24.47	31.79
1974-10-14	37.8	23.86	32.71
1974-10-15	3.5	24.17	32.44
1974-10-16	0	24.33	32.87
1974-10-17	0	23.74	32.36
1974-10-18	0	24.19	32.78
1974-10-19	26.2	24.72	33.1
1974-10-20	0	25.06	31.23
1974-10-21	25.7	23.82	31.19
1974-10-22	0	24.24	33.15
1974-10-23	0	24.11	32.65
1974-10-24	0	24.68	32.37
1974-10-25	0	24.97	32.53
1974-10-26	0	24.86	32.47
1974-10-27	0	25.13	32.7
1974-10-28	0	24.45	32.76
1974-10-29	0	23.71	31.89
1974-10-30	0	22.06	31.82
1974-10-31	0	20.82	32.05
1974-11-01	0	20.78	31.74
1974-11-02	0	22.08	31.99
1974-11-03	0	21.41	31.24
1974-11-04	0	23.47	31
1974-11-05	0.4	23.58	30.49
1974-11-06	0	23.76	29.95
1974-11-07	0	23.44	30.53
1974-11-08	0	23.2	31.25
1974-11-09	0	22.59	30.5
1974-11-10	0	22.2	30.45
1974-11-11	0	22.62	30.5
1974-11-12	0	22.44	30.14
1974-11-13	0	23.26	31.08
1974-11-14	0	24.05	31.77
1974-11-15	0	24.38	31.98
1974-11-16	0	21.53	31.57
1974-11-17	0	20.65	31.54
1974-11-18	0	20.18	31
1974-11-19	0	22.3	31.71
1974-11-20	0	23.66	32.31
1974-11-21	0	23.55	31.65
1974-11-22	0	24.11	31.34
1974-11-23	9	23.79	31.28
1974-11-24	5.2	23.36	27.84
1974-11-25	0	23.63	30.56
1974-11-26	0	23.98	31.29
1974-11-27	0	23.2	31.65
1974-11-28	0	23.22	31.19
1974-11-29	0	23.04	31.28
1974-11-30	0	23.15	30.55
1974-12-01	0	21.1	29.64
1974-12-02	0	20.84	29.71
1974-12-03	0	22.23	30.17
1974-12-04	0.2	22.93	29.61
1974-12-05	0	22.28	29.11
1974-12-06	0	20.95	29.8
1974-12-07	0	21.77	29.66
1974-12-08	0	21.04	30.11
1974-12-09	0	21.94	29.94
1974-12-10	4.8	23	29.84
1974-12-11	12	23.04	27.28
1974-12-12	0.9	21.04	28.13
1974-12-13	0	20.53	29.66
1974-12-14	0	20.19	29.56
1974-12-15	0	19.45	29.38
1974-12-16	0	20.43	29.68
1974-12-17	0	20.56	29.59
1974-12-18	0	20.21	29.89
1974-12-19	0	19.79	29.78
1974-12-20	0	21.22	29.57
1974-12-21	0	21.75	29.58
1974-12-22	0	20.4	29.72
1974-12-23	0	22.63	29.85
1974-12-24	24.1	22.15	28.38
1974-12-25	22.7	22.68	26.72
1974-12-26	30.2	22.73	26.99
1974-12-27	0	20.22	27.06
1974-12-28	0	21.85	28.47
1974-12-29	0	22.54	28.98
1974-12-30	0	19.93	28.81
1974-12-31	0	19.46	29.92
1975-01-01	0	19.15	29.01
1975-01-02	0	20.3	28.88
1975-01-03	0	20.53	28.91
1975-01-04	0	19.63	28.77
1975-01-05	0	19.9	28.77
1975-01-06	0	20.47	29.22
1975-01-07	0	20.23	29.59
1975-01-08	0	19.28	29
1975-01-09	0	18.85	29
1975-01-10	0	18.96	29.41
1975-01-11	0	19.49	28.84
1975-01-12	0	20.28	29.17
1975-01-13	0	19.64	29.33
1975-01-14	0	19.41	29.32
1975-01-15	0	19.78	29.49
1975-01-16	0	21.28	29.79
1975-01-17	0	22.32	29.5
1975-01-18	0	21.62	29.23
1975-01-19	0	21.72	29.6
1975-01-20	9.5	22.04	29.23
1975-01-21	8.1	22.3	29.12
1975-01-22	0.4	22.69	29.43
1975-01-23	0	22.55	29.61
1975-01-24	15.3	22.15	29.91
1975-01-25	0	22.93	29.51
1975-01-26	0	22.38	30.24
1975-01-27	0	21.84	30.16
1975-01-28	0	21.84	30.18
1975-01-29	0	20.94	30.14
1975-01-30	0	19.5	29.89
1975-01-31	0	19.61	30.1
1975-02-01	0	19.13	29.84
1975-02-02	0	20	30.42
1975-02-03	0	21.2	30.8
1975-02-04	0	23.32	31.12
1975-02-05	7	23.68	31.85
1975-02-06	0	23.2	32.03
1975-02-07	0	22.54	32.05
1975-02-08	0	21.69	31.62
1975-02-09	0	21.27	31.41
1975-02-10	0	21.72	31.73
1975-02-11	0	21.65	31.65
1975-02-12	0	21.07	31.6
1975-02-13	0	21.64	31.99
1975-02-14	0	22.85	32.28
1975-02-15	0	23.74	31.99
1975-02-16	0	22.94	31.97
1975-02-17	0	22.99	32.03
1975-02-18	0	22.45	32.14
1975-02-19	0	23.47	32.35
1975-02-20	0	22.81	32.31
1975-02-21	0	22.3	32.14
1975-02-22	0	22.49	32.09
1975-02-23	0	24.18	32.47
1975-02-24	0	24.09	32.53
1975-02-25	0	23.76	32.39
1975-02-26	0	23.1	32.36
1975-02-27	0	22.49	32.38
1975-02-28	0	22.52	31.93
1975-03-01	0	23.96	32.59
1975-03-02	0	24.13	32.97
1975-03-03	0	24.14	33.32
1975-03-04	0	23.82	33
1975-03-05	0	24.09	32.57
1975-03-06	23.3	22.94	30.71
1975-03-07	45.2	24.38	30.64
1975-03-08	5.4	25.08	32.18
1975-03-09	2	24.56	31.8
1975-03-10	10.6	22.98	31.98
1975-03-11	0	23.19	32.17
1975-03-12	0	24.78	32.85
1975-03-13	0	24.3	32.88
1975-03-14	0	23.98	33.04
1975-03-15	0	22.51	33.09
1975-03-16	0	21.76	33.44
1975-03-17	0	22.68	34.04
1975-03-18	0	23.12	34.63
1975-03-19	0	22.55	33.63
1975-03-20	0	23.83	33.63
1975-03-21	0	24.45	33.9
1975-03-22	0	24.28	34.17
1975-03-23	0	25.13	34.74
1975-03-24	0	25.36	35.14
1975-03-25	0	25.32	35.11
1975-03-26	0	25.63	34.52
1975-03-27	0	24.81	34.69
1975-03-28	0	24.13	33.81
1975-03-29	0	24.03	33.59
1975-03-30	0	23.66	34.04
1975-03-31	0	23.02	33.99
1975-04-01	0	23.43	34.05
1975-04-02	0	24.14	34.13
1975-04-03	0	25.02	34.43
1975-04-04	0	25.35	34.45
1975-04-05	0	25.53	34.87
1975-04-06	0	25.55	34.95
1975-04-07	0	26.12	35.08
1975-04-08	0	25.73	34.92
1975-04-09	0	26.58	35.07
1975-04-10	0	25.74	35.03
1975-04-11	0	26.41	34.95
1975-04-12	1.7	26.54	34.89
1975-04-13	0	26.01	34.94
1975-04-14	0	26.3	34.69
1975-04-15	0	26.35	34.94
1975-04-16	9.5	26.73	35.23
1975-04-17	0	26.91	35.35
1975-04-18	0	26.63	35.65
1975-04-19	0	26.92	36.07
1975-04-20	0	26.96	36.01
1975-04-21	0	26.94	36.09
1975-04-22	0	27.05	36.15
1975-04-23	0	26.92	36.1
1975-04-24	0	27.84	36.19
1975-04-25	0	27.36	36.46
1975-04-26	0	27.46	36.14
1975-04-27	0	27.62	36.12
1975-04-28	0	26.63	36.11
1975-04-29	20.5	25.86	35.07
1975-04-30	13	25.52	33.14
1975-05-01	0	26.14	34.72
1975-05-02	0	26.86	36.34
1975-05-03	0	27.07	35.98
1975-05-04	0	26.75	37.09
1975-05-05	0	26.72	37.84
1975-05-06	0	27.19	36.69
1975-05-07	0	27.6	37.14
1975-05-08	0	27.8	37.27
1975-05-09	0	27.57	37.31
1975-05-10	0	27.95	36.76
1975-05-11	0	27.26	37.38
1975-05-12	0	26	37.77
1975-05-13	0	27.72	37.12
1975-05-14	0	27.31	36.94
1975-05-15	0	25.87	37.6
1975-05-16	3.8	26.23	36.24
1975-05-17	0	25.79	36.89
1975-05-18	10.2	25.06	36.76
1975-05-19	0	26.68	37.51
1975-05-20	0	26.47	36.83
1975-05-21	1.4	26.57	36.9
1975-05-22	0	27.24	36.35
1975-05-23	0	27.19	38.06
1975-05-24	0	26.21	37.68
1975-05-25	0	25.17	33.7
1975-05-26	16.7	24.48	36.49
1975-05-27	0	26.69	36.73
1975-05-28	0	26.72	35.45
1975-05-29	0	25.62	34.67
1975-05-30	4.9	25.87	33.91
1975-05-31	0	26.28	34.86
1975-06-01	3.6	26.73	37.1
1975-06-02	0	27.38	36.81
1975-06-03	0	25.39	35.82
1975-06-04	0	26.19	35.27
1975-06-05	0	26.75	37.46
1975-06-06	0	26.51	36.64
1975-06-07	0	26.27	35.87
1975-06-08	0	26.2	36.69
1975-06-09	0	27	37.33
1975-06-10	0.4	26.51	38.68
1975-06-11	0.2	27.16	37.53
1975-06-12	0	26.42	35.45
1975-06-13	0	26.07	36.03
1975-06-14	0	25.75	36.28
1975-06-15	0	26.75	36.27
1975-06-16	0	26.14	35.91
1975-06-17	0	27.22	35.86
1975-06-18	0.9	26.42	36.29
1975-06-19	0	27.06	36.03
1975-06-20	0.2	26.84	36.91
1975-06-21	0	26.68	35.71
1975-06-22	0	26.12	35.28
1975-06-23	0	25.68	34.5
1975-06-24	0	25.79	34.34
1975-06-25	0	26.55	34.19
1975-06-26	0	26.51	34.46
1975-06-27	0	26.46	34.74
1975-06-28	0	26.21	36
1975-06-29	0.3	26.33	35.3
1975-06-30	1.2	26.43	35.81
1975-07-01	0	26.59	35.79
1975-07-02	0	26.31	34.72
1975-07-03	5.2	25.19	34.75
1975-07-04	0	25.1	33.16
1975-07-05	0	25.12	33.96
1975-07-06	6.1	25.14	34.28
1975-07-07	0	25.54	34.2
1975-07-08	1.7	26.24	34.7
1975-07-09	0	25.98	33.98
1975-07-10	0	25.79	34.32
1975-07-11	0	26.28	34.74
1975-07-12	5.6	25.82	34.95
1975-07-13	0	25.26	34.5
1975-07-14	0	25.8	35.52
1975-07-15	0	25.95	35.62
1975-07-16	0	26.91	35.35
1975-07-17	23.4	25.58	35.17
1975-07-18	0	25.42	35.43
1975-07-19	20.6	24.31	36.05
1975-07-20	21.3	24.08	34.49
1975-07-21	3.1	23.9	33.65
1975-07-22	11.4	24.59	33.28
1975-07-23	0.2	24.22	32.46
1975-07-24	14.5	23.67	31.67
1975-07-25	49.7	23.44	31.35
1975-07-26	17	24.34	31.26
1975-07-27	1.4	25.05	32.39
1975-07-28	0	25.16	33.08
1975-07-29	0	24.81	33.74
1975-07-30	0	25.87	33.53
1975-07-31	2.4	24.87	33.22
1975-08-01	1.6	25.42	34.06
1975-08-02	0.5	25.29	34.51
1975-08-03	0.4	25.67	35.62
1975-08-04	0	26.43	35.9
1975-08-05	0	25.87	35.06
1975-08-06	15.4	25.11	35.22
1975-08-07	1.9	25.66	34.36
1975-08-08	0.1	25.74	34.64
1975-08-09	0	25.52	35.84
1975-08-10	0	26.42	35.28
1975-08-11	1.8	25.69	35.5
1975-08-12	1	25.85	35.31
1975-08-13	10	25.87	35.93
1975-08-14	0	26.22	35.19
1975-08-15	0	26.07	35.86
1975-08-16	0	25.68	35.7
1975-08-17	0	25.32	35.51
1975-08-18	0	25.18	34.5
1975-08-19	0	24.91	33.33
1975-08-20	0	24.91	34.67
1975-08-21	12.4	24.08	35.08
1975-08-22	2.6	24.25	33.94
1975-08-23	35	23.4	32.9
1975-08-24	4.5	23.45	33.48
1975-08-25	2	23.71	32.66
1975-08-26	0.9	23.42	33.88
1975-08-27	0	24.5	33.12
1975-08-28	0	24.77	32.69
1975-08-29	0	25.06	33.27
1975-08-30	0.5	24.38	31.18
1975-08-31	7.4	23.7	31.41
1975-09-01	4.4	24.4	32.21
1975-09-02	0	24.55	32.57
1975-09-03	0	24.54	32.03
1975-09-04	0	24.92	32.03
1975-09-05	0	24.72	32.21
1975-09-06	0	24.05	33.48
1975-09-07	0	24.99	32.9
1975-09-08	34.5	24.69	33.43
1975-09-09	0.5	24.54	32.8
1975-09-10	0	25.58	33.08
1975-09-11	0	24.68	33.14
1975-09-12	0	25.18	33.63
1975-09-13	0.7	25.1	32.98
1975-09-14	0	23.69	32.61
1975-09-15	32.5	22.9	32.54
1975-09-16	1.4	24.02	31.96
1975-09-17	9.7	23.83	31.02
1975-09-18	5.4	23.86	31.81
1975-09-19	0	24.34	32.51
1975-09-20	0	25.16	32.53
1975-09-21	0.3	25.08	32.34
1975-09-22	49.7	25.1	32.25
1975-09-23	9.9	24.82	31.44
1975-09-24	0	24.33	31.94
1975-09-25	5.2	24.79	33.54
1975-09-26	3.1	24.02	33.2
1975-09-27	6.4	24.56	33.15
1975-09-28	0	25.14	33.75
1975-09-29	0	24.87	32.95
1975-09-30	0.1	24.65	33.46
1975-10-01	0	24.5	32.93
1975-10-02	0	24.25	29.84
1975-10-03	6.7	23.01	31.52
1975-10-04	54	23.22	32.23
1975-10-05	0	24.46	31.77
1975-10-06	8.5	25.15	32.15
1975-10-07	25.3	24.54	33.2
1975-10-08	0	25.12	32.42
1975-10-09	0	24.56	32.84
1975-10-10	0	24.4	33.69
1975-10-11	12.2	23.64	32.59
1975-10-12	0	24.65	32.87
1975-10-13	36.4	23.47	33.44
1975-10-14	13.4	22.55	32.67
1975-10-15	0	24.71	32.79
1975-10-16	0	25.43	33.71
1975-10-17	0	24.73	32.35
1975-10-18	9.5	24.37	32.13
1975-10-19	0	24.21	32.57
1975-10-20	0	24.33	33.11
1975-10-21	0	24.89	33.13
1975-10-22	14.4	24.43	32.73
1975-10-23	3.1	23.47	33.53
1975-10-24	32.7	22.6	32.49
1975-10-25	44.3	22.27	32.4
1975-10-26	16.5	22.97	28.91
1975-10-27	12.4	23.04	27.83
1975-10-28	4	23.49	28.95
1975-10-29	0.2	24.03	31.06
1975-10-30	0	23.89	31.77
1975-10-31	0	23.07	30.09
1975-11-01	1	23.89	30.7
1975-11-02	0	24.05	30.09
1975-11-03	0	23.4	30.45
1975-11-04	23.2	23.49	31.17
1975-11-05	0.4	23.69	31.52
1975-11-06	3.1	23.69	31.42
1975-11-07	6	23.15	30.84
1975-11-08	4.1	23.25	28.08
1975-11-09	4.1	23.9	30.71
